timestamp,delta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,middleGamma,theta,isValid,pid,new_timestamp,trans_time,new_trans_time,seconds,arousal,valence,happy,angry,nervous,sad
1.54812E+12,22684,18354,7832,19801,1349,1340,142849,72159,1,2,1.54812E+12,0.985,718.326,5,3,2.667,1.333,1,1.667,1
1.54812E+12,15363,16479,11005,20999,8034,6577,799303,202767,1,2,1.54812E+12,1.004,719.33,5,3,2.667,1.333,1,1.667,1
1.54812E+12,14955,5324,5170,5751,2593,2420,9224,18851,1,2,1.54812E+12,0.98,720.31,5,3,2.667,1.333,1,1.667,1
1.54812E+12,118851,101371,98118,158762,31131,41655,1960885,807374,1,2,1.54812E+12,1.003,721.313,5,3,2.667,1.333,1,1.667,1
1.54812E+12,1871,2055,417,1648,108,211,353351,7829,1,2,1.54812E+12,1.001,722.314,5,3,2.667,1.333,1,1.667,1
1.54812E+12,41881,16222,20633,25905,5403,8758,1499985,251251,1,2,1.54812E+12,1.008,723.322,5,3,2.667,1.333,1,1.667,1
1.54812E+12,3621,1802,7224,5738,955,585,668562,65339,1,2,1.54812E+12,0.981,724.303,10,3.333,3,1.333,1,2,1
1.54812E+12,38530,61423,25069,20538,3653,9714,181777,75357,1,2,1.54812E+12,1.024,725.327,10,3.333,3,1.333,1,2,1
1.54812E+12,69793,32340,20106,13950,6379,12731,298224,384267,1,2,1.54812E+12,0.973,726.3,10,3.333,3,1.333,1,2,1
1.54812E+12,40323,226680,103118,173089,14806,22902,1803168,272111,1,2,1.54812E+12,0.984,727.284,10,3.333,3,1.333,1,2,1
1.54812E+12,3401,773,2185,1254,626,1009,1225617,29539,1,2,1.54812E+12,0.997,728.281,10,3.333,3,1.333,1,2,1
1.54812E+12,9674,16340,1260,2541,522,905,359437,23423,1,2,1.54812E+12,1.004,729.285,10,3.333,3,1.333,1,2,1
1.54812E+12,3432,3131,1939,3840,446,957,123862,25352,1,2,1.54812E+12,1.002,730.287,15,3.333,2.667,1.333,1,2.333,1
1.54812E+12,12356,23313,7993,18475,4073,20018,67961,77646,1,2,1.54812E+12,0.983,731.27,15,3.333,2.667,1.333,1,2.333,1
1.54812E+12,25855,11281,6022,4069,830,2988,2318390,14110,1,2,1.54812E+12,0.999,732.269,15,3.333,2.667,1.333,1,2.333,1
1.54812E+12,22569,20567,49535,25222,16258,10390,841531,43208,1,2,1.54812E+12,1.002,733.271,15,3.333,2.667,1.333,1,2.333,1
1.54812E+12,23127,24192,9883,12030,1491,2773,2060468,163954,1,2,1.54812E+12,0.982,734.253,15,3.333,2.667,1.333,1,2.333,1
1.54812E+12,3171,15585,5528,7308,2722,2729,814709,24584,1,2,1.54812E+12,1.014,735.267,15,3.333,2.667,1.333,1,2.333,1
1.54812E+12,13839,23337,16674,18052,5753,5680,1128318,186473,1,2,1.54812E+12,0.977,736.244,20,3.667,2.667,1.333,1,2.333,1
1.54812E+12,15117,12755,11697,56548,3249,6556,1708523,159416,1,2,1.54812E+12,0.998,737.242,20,3.667,2.667,1.333,1,2.333,1
1.54812E+12,29826,31757,6796,40554,4713,7989,830413,190569,1,2,1.54812E+12,0.984,738.226,20,3.667,2.667,1.333,1,2.333,1
1.54812E+12,6839,22735,3507,2827,608,2635,498396,56372,1,2,1.54812E+12,1.023,739.249,20,3.667,2.667,1.333,1,2.333,1
1.54812E+12,5460,7438,3200,5205,928,1768,1138227,14438,1,2,1.54812E+12,0.977,740.226,20,3.667,2.667,1.333,1,2.333,1
1.54812E+12,86036,46178,18018,27170,10534,7497,2023258,323204,1,2,1.54812E+12,1.008,741.234,20,3.667,2.667,1.333,1,2.333,1
1.54812E+12,26311,55620,13214,24822,2486,5919,1024142,160225,1,2,1.54812E+12,0.976,742.21,25,3.333,2.667,1.333,1,2.333,1
1.54812E+12,142873,58672,96379,148004,49471,58800,795038,406767,1,2,1.54812E+12,1.002,743.212,25,3.333,2.667,1.333,1,2.333,1
1.54812E+12,39385,39744,10119,16744,3960,3573,417366,53508,1,2,1.54812E+12,1.01,744.222,25,3.333,2.667,1.333,1,2.333,1
1.54812E+12,23124,14319,3964,4773,904,1550,1043343,101081,1,2,1.54812E+12,0.983,745.205,25,3.333,2.667,1.333,1,2.333,1
1.54812E+12,43420,24666,23798,35318,4376,11555,971088,221934,1,2,1.54812E+12,0.981,746.186,25,3.333,2.667,1.333,1,2.333,1
1.54812E+12,8336,151446,24121,14787,15356,28417,501220,126712,1,2,1.54812E+12,1.005,747.191,25,3.333,2.667,1.333,1,2.333,1
1.54812E+12,8475,6629,6704,9805,1398,2191,569597,151436,1,2,1.54812E+12,0.99,748.181,30,3.333,2.667,1.333,1,2.333,1
1.54812E+12,3254,1895,830,1985,507,377,128068,12593,1,2,1.54812E+12,1.004,749.185,30,3.333,2.667,1.333,1,2.333,1
1.54812E+12,78315,33476,36776,31359,6693,10382,2102912,63716,1,2,1.54812E+12,0.998,750.183,30,3.333,2.667,1.333,1,2.333,1
1.54812E+12,21766,90214,34321,33607,24569,32272,2127307,336060,1,2,1.54812E+12,1.002,751.185,30,3.333,2.667,1.333,1,2.333,1
1.54812E+12,27703,63697,27215,15412,12423,12066,1166284,72539,1,2,1.54812E+12,0.966,752.151,30,3.333,2.667,1.333,1,2.333,1
1.54812E+12,17655,66250,24016,38639,4438,12422,224638,86276,1,2,1.54812E+12,1.001,753.152,30,3.333,2.667,1.333,1,2.333,1
1.54812E+12,84834,62090,42677,50984,31833,18995,3337293,445876,1,2,1.54812E+12,1.007,754.159,35,3.333,3,1.333,1,2.333,1
1.54812E+12,4461,2954,1705,1401,1261,2690,96547,17028,1,2,1.54812E+12,0.98,755.139,35,3.333,3,1.333,1,2.333,1
1.54812E+12,12395,5581,8506,5688,8755,8835,318552,147398,1,2,1.54812E+12,1.016,756.155,35,3.333,3,1.333,1,2.333,1
1.54812E+12,7916,4243,3173,11662,3269,7159,212954,42135,1,2,1.54812E+12,0.975,757.13,35,3.333,3,1.333,1,2.333,1
1.54812E+12,24331,58006,17796,27256,7178,4227,374016,240090,1,2,1.54812E+12,0.995,758.125,35,3.333,3,1.333,1,2.333,1
1.54812E+12,21060,14821,5166,3008,1133,2199,101436,17453,1,2,1.54812E+12,0.999,759.124,35,3.333,3,1.333,1,2.333,1
1.54812E+12,16449,42747,43353,27474,21311,33827,742903,336317,1,2,1.54812E+12,1.007,760.131,40,4,3.333,1.333,1,1.667,1
1.54812E+12,18330,10784,17165,10784,8282,13020,152620,75641,1,2,1.54812E+12,0.976,761.107,40,4,3.333,1.333,1,1.667,1
1.54812E+12,12504,60037,24893,27585,12744,18794,641815,392586,1,2,1.54812E+12,1.034,762.141,40,4,3.333,1.333,1,1.667,1
1.54812E+12,23997,104324,14283,21247,10064,34976,2239245,75723,1,2,1.54812E+12,0.952,763.093,40,4,3.333,1.333,1,1.667,1
1.54812E+12,33211,29581,16805,17747,7543,6209,1173732,319070,1,2,1.54812E+12,1.009,764.102,40,4,3.333,1.333,1,1.667,1
1.54812E+12,53110,70656,20702,49716,13254,8239,432288,152194,1,2,1.54812E+12,0.994,765.096,40,4,3.333,1.333,1,1.667,1
1.54812E+12,33067,28797,40561,51739,12932,14780,465129,754266,1,2,1.54812E+12,0.987,766.083,45,3.333,3.333,1.333,1,1.667,1
1.54812E+12,244780,41488,61100,136019,10665,30864,2311269,516477,1,2,1.54812E+12,1.006,767.089,45,3.333,3.333,1.333,1,1.667,1
