timestamp,delta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,middleGamma,theta,isValid,pid,new_timestamp,trans_time,new_trans_time,seconds,arousal,valence,happy,angry,nervous,sad
1552624528741,59123,56974,28740,32888,22460,16677,1558379,544413,1,24,1552624527759.0,0.982,201.2,5.0,2.0,3.0,1.0,1.0,1.667,1.0
1552624529737,78395,63768,62811,22920,14072,34923,2526323,839042,1,24,1552624528741.0,0.996,202.196,5.0,2.0,3.0,1.0,1.0,1.667,1.0
1552624530765,11673,34284,6558,23993,1121,2362,105280,59724,1,24,1552624529737.0,1.028,203.224,5.0,2.0,3.0,1.0,1.0,1.667,1.0
1552624531727,8260,9435,6221,5507,711,952,75782,28350,1,24,1552624530765.0,0.962,204.186,5.0,2.0,3.0,1.0,1.0,1.667,1.0
1552624532728,39674,84937,20701,12433,4109,19388,1042051,228638,1,24,1552624531727.0,1.001,205.187,5.0,2.0,3.0,1.0,1.0,1.667,1.0
1552624533896,4456,6586,1335,1970,893,680,75947,39870,1,24,1552624532728.0,1.168,206.355,10.0,2.333,3.0,1.0,1.0,1.667,1.0
1552624534735,6545,24087,5967,9281,6446,10429,431714,77086,1,24,1552624533896.0,0.839,207.194,10.0,2.333,3.0,1.0,1.0,1.667,1.0
1552624535726,186706,610328,82357,77202,55718,70684,2345667,677082,1,24,1552624534735.0,0.991,208.185,10.0,2.333,3.0,1.0,1.0,1.667,1.0
1552624536722,6681,8542,5829,5378,4163,1771,164172,47661,1,24,1552624535726.0,0.996,209.181,10.0,2.333,3.0,1.0,1.0,1.667,1.0
1552624537706,11010,20397,31323,20589,6803,3027,370188,208093,1,24,1552624536722.0,0.984,210.165,10.0,2.333,3.0,1.0,1.0,1.667,1.0
1552624538736,114195,122216,35126,60676,10457,25757,757659,431306,1,24,1552624537706.0,1.03,211.195,10.0,2.333,3.0,1.0,1.0,1.667,1.0
1552624539709,70944,96798,44721,63397,8761,13504,2634527,925792,1,24,1552624538736.0,0.973,212.168,10.0,2.333,3.0,1.0,1.0,1.667,1.0
1552624540710,33224,22227,6633,59598,5441,1753,549243,263551,1,24,1552624539709.0,1.001,213.169,15.0,2.0,3.0,1.0,1.0,1.667,1.0
1552624541696,41792,16431,5395,30387,1576,4061,1932042,84016,1,24,1552624540710.0,0.986,214.155,15.0,2.0,3.0,1.0,1.0,1.667,1.0
1552624542716,4028,3557,2137,1592,541,1208,33382,6323,1,24,1552624541696.0,1.02,215.175,15.0,2.0,3.0,1.0,1.0,1.667,1.0
