timestamp,delta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,middleGamma,theta,isValid,pid,new_timestamp,trans_time,new_trans_time,seconds,arousal,valence,happy,angry,nervous,sad
1549935389862,13340,4089,4230,9365,948,4986,389859,37763,1,16,1549935388866.0,0.996,416.84,5.0,3.0,3.333,2.333,1.0,2.0,1.0
1549935390864,19049,17697,11502,3701,2974,5754,212708,38674,1,16,1549935389862.0,1.002,417.842,5.0,3.0,3.333,2.333,1.0,2.0,1.0
1549935391863,4632,7434,6540,4592,2537,10770,19472,22407,1,16,1549935390864.0,0.999,418.841,5.0,3.0,3.333,2.333,1.0,2.0,1.0
1549935392851,3230,3205,23484,13081,11803,9546,7340,42602,1,16,1549935391863.0,0.988,419.829,5.0,3.0,3.333,2.333,1.0,2.0,1.0
1549935394000,5847,7485,6302,8362,2540,4773,53714,29304,1,16,1549935392851.0,1.149,420.978,5.0,3.0,3.333,2.333,1.0,2.0,1.0
1549935394832,7601,16585,21453,17482,4029,37222,27305,18266,1,16,1549935394000.0,0.832,421.81,5.0,3.0,3.333,2.333,1.0,2.0,1.0
1549935395832,57685,98817,108776,51504,28225,27601,2035049,362613,1,16,1549935394832.0,1.0,422.81,10.0,3.0,3.333,2.333,1.0,2.0,1.0
1549935396816,3679,36473,20271,3962,6396,23487,480136,27443,1,16,1549935395832.0,0.984,423.794,10.0,3.0,3.333,2.333,1.0,2.0,1.0
1549935397817,54192,73765,90110,26920,23127,68688,1758618,265321,1,16,1549935396816.0,1.001,424.795,10.0,3.0,3.333,2.333,1.0,2.0,1.0
1549935398821,14291,13643,16758,8700,5936,14744,2234381,172237,1,16,1549935397817.0,1.004,425.799,10.0,3.0,3.333,2.333,1.0,2.0,1.0
1549935399808,4257,7988,11279,8605,6085,9589,84224,84427,1,16,1549935398821.0,0.987,426.786,10.0,3.0,3.333,2.333,1.0,2.0,1.0
1549935400819,79916,201203,46363,35977,39047,61009,900379,736848,1,16,1549935399808.0,1.011,427.797,10.0,3.0,3.333,2.333,1.0,2.0,1.0
1549935401957,154590,70684,87829,17578,31890,16137,3161700,572965,1,16,1549935400819.0,1.138,428.935,15.0,3.0,3.333,2.333,1.0,2.0,1.0
1549935402812,174915,74940,49897,56885,40842,34254,1551970,501484,1,16,1549935401957.0,0.855,429.79,15.0,3.0,3.333,2.333,1.0,2.0,1.0
1549935403788,11417,20067,16262,6169,9163,5703,537524,84939,1,16,1549935402812.0,0.976,430.766,15.0,3.0,3.333,2.333,1.0,2.0,1.0
1549935404772,27612,27360,25669,33992,12107,14563,1353403,85926,1,16,1549935403788.0,0.984,431.75,15.0,3.0,3.333,2.333,1.0,2.0,1.0
1549935405790,58433,51535,17081,10734,8869,22694,1250955,22504,1,16,1549935404772.0,1.018,432.768,15.0,3.0,3.333,2.333,1.0,2.0,1.0
1549935406829,29551,16473,43956,22383,20720,21192,25777,5860,1,16,1549935405790.0,1.039,433.807,15.0,3.0,3.333,2.333,1.0,2.0,1.0
