timestamp,delta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,middleGamma,theta,isValid,pid,new_timestamp,trans_time,new_trans_time,seconds,arousal,valence,happy,angry,nervous,sad
1553835415782,16641,74960,10856,20334,8572,20088,162465,96707,1,30,1553835414801.0,0.981,272.631,5.0,3.0,3.333,2.333,1.0,2.0,1.0
1553835416784,4493,3744,28674,14915,11994,3882,16842,21295,1,30,1553835415782.0,1.002,273.633,5.0,3.0,3.333,2.333,1.0,2.0,1.0
1553835417784,3290,13398,9069,3724,7702,6191,4570,20187,1,30,1553835416784.0,1.0,274.633,5.0,3.0,3.333,2.333,1.0,2.0,1.0
1553835418751,1652,3103,4947,4940,2092,2225,65716,8361,1,30,1553835417784.0,0.967,275.6,5.0,3.0,3.333,2.333,1.0,2.0,1.0
1553835419770,54462,17055,25116,13010,7660,7530,597152,125468,1,30,1553835418751.0,1.019,276.619,5.0,3.0,3.333,2.333,1.0,2.0,1.0
1553835420828,25254,60220,11034,7164,20245,10556,289543,217374,1,30,1553835419770.0,1.058,277.677,10.0,3.0,3.0,2.333,1.0,2.0,1.0
1553835421744,38103,25877,40736,53545,26841,17262,1283419,618540,1,30,1553835420828.0,0.916,278.593,10.0,3.0,3.0,2.333,1.0,2.0,1.0
1553835422756,4653,3104,2324,4955,506,1896,184052,27949,1,30,1553835421744.0,1.012,279.605,10.0,3.0,3.0,2.333,1.0,2.0,1.0
1553835423741,98001,449478,90868,86148,36603,62110,1093255,884629,1,30,1553835422756.0,0.985,280.59,10.0,3.0,3.0,2.333,1.0,2.0,1.0
1553835424743,3227,1920,824,2793,913,551,60645,7986,1,30,1553835423741.0,1.002,281.592,10.0,3.0,3.0,2.333,1.0,2.0,1.0
1553835425744,774,1847,927,1113,459,256,325044,6708,1,30,1553835424743.0,1.001,282.593,10.0,3.0,3.0,2.333,1.0,2.0,1.0
1553835426727,4301,5680,4602,3499,3797,3836,59330,56607,1,30,1553835425744.0,0.983,283.576,10.0,3.0,3.0,2.333,1.0,2.0,1.0
1553835427708,70711,11524,34469,76580,9706,8666,896564,301512,1,30,1553835426727.0,0.981,284.557,15.0,3.0,3.0,2.0,1.0,2.0,1.0
1553835428793,26136,42083,23075,23209,19253,10203,1360547,91133,1,30,1553835427708.0,1.085,285.642,15.0,3.0,3.0,2.0,1.0,2.0,1.0
1553835429696,67045,67710,58252,59038,13161,35007,746193,611838,1,30,1553835428793.0,0.903,286.545,15.0,3.0,3.0,2.0,1.0,2.0,1.0
1553835430701,840,5699,3546,4373,6027,8062,931772,91126,1,30,1553835429696.0,1.005,287.55,15.0,3.0,3.0,2.0,1.0,2.0,1.0
1553835431718,49696,8173,32694,79357,18449,31390,215050,451805,1,30,1553835430701.0,1.017,288.567,15.0,3.0,3.0,2.0,1.0,2.0,1.0
1553835432695,4209,3624,3304,2501,3643,4251,131150,114191,1,30,1553835431718.0,0.977,289.544,15.0,3.0,3.0,2.0,1.0,2.0,1.0
1553835433698,4285,10486,12848,12644,2052,5885,354593,32184,1,30,1553835432695.0,1.003,290.547,20.0,3.0,3.0,2.0,1.0,2.0,1.0
1553835434698,19039,13246,4674,12605,3513,3563,40331,31368,1,30,1553835433698.0,1.0,291.547,20.0,3.0,3.0,2.0,1.0,2.0,1.0
1553835435663,18111,6402,15450,21452,10461,10734,31971,93139,1,30,1553835434698.0,0.965,292.512,20.0,3.0,3.0,2.0,1.0,2.0,1.0
1553835436796,12713,9284,5806,3483,1294,2891,660939,12109,1,30,1553835435663.0,1.133,293.645,20.0,3.0,3.0,2.0,1.0,2.0,1.0
1553835437682,28062,33431,26790,13743,4611,5821,213509,86105,1,30,1553835436796.0,0.886,294.531,20.0,3.0,3.0,2.0,1.0,2.0,1.0
1553835438667,5251,3314,1113,2490,2094,1370,90677,12075,1,30,1553835437682.0,0.985,295.516,20.0,3.0,3.0,2.0,1.0,2.0,1.0
1553835439659,7731,41987,4346,9886,1078,4661,1286089,18138,1,30,1553835438667.0,0.992,296.508,25.0,3.0,3.0,2.0,1.0,2.0,1.0
1553835440646,4331,2176,1431,3254,226,1051,55219,15256,1,30,1553835439659.0,0.987,297.495,25.0,3.0,3.0,2.0,1.0,2.0,1.0
