timestamp,delta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,middleGamma,theta,isValid,pid,new_timestamp,trans_time,new_trans_time,seconds,arousal,valence,happy,angry,nervous,sad
1548898955409,4112,6015,15974,15539,3553,3595,316458,42342,1,13,1548898954428.0,0.981,499.007,5.0,3.667,3.0,1.0,1.667,2.667,1.0
1548898956432,50625,25311,43559,33820,15273,28676,2101902,312104,1,13,1548898955409.0,1.023,500.03,5.0,3.667,3.0,1.0,1.667,2.667,1.0
1548898957403,13304,8152,2602,2662,1685,1702,338646,73062,1,13,1548898956432.0,0.971,501.001,5.0,3.667,3.0,1.0,1.667,2.667,1.0
1548898958405,43446,66793,23350,19932,8559,17818,964345,255620,1,13,1548898957403.0,1.002,502.003,5.0,3.667,3.0,1.0,1.667,2.667,1.0
1548898959404,9462,7826,5325,10102,2130,2833,107108,52752,1,13,1548898958405.0,0.999,503.002,5.0,3.667,3.0,1.0,1.667,2.667,1.0
1548898960386,21226,50901,37261,24229,7194,23109,107740,52369,1,13,1548898959404.0,0.982,503.984,5.0,3.667,3.0,1.0,1.667,2.667,1.0
1548898961394,14514,6171,16184,16101,10702,11757,92751,4577,1,13,1548898960386.0,1.008,504.992,10.0,4.0,3.0,1.0,1.667,2.333,1.0
1548898962409,2561,4345,852,3736,211,691,332334,19345,1,13,1548898961394.0,1.015,506.007,10.0,4.0,3.0,1.0,1.667,2.333,1.0
1548898963383,41970,24683,8567,18519,2092,6070,1993011,127552,1,13,1548898962409.0,0.974,506.981,10.0,4.0,3.0,1.0,1.667,2.333,1.0
1548898964395,6002,8373,12760,16170,864,3350,49630,104775,1,13,1548898963383.0,1.012,507.993,10.0,4.0,3.0,1.0,1.667,2.333,1.0
1548898965387,27434,100177,36859,24539,7933,13177,898869,387099,1,13,1548898964395.0,0.992,508.985,10.0,4.0,3.0,1.0,1.667,2.333,1.0
1548898966376,41214,31849,16174,15847,8797,7219,1332332,386767,1,13,1548898965387.0,0.989,509.974,10.0,4.0,3.0,1.0,1.667,2.333,1.0
1548898967384,12765,9909,9613,10273,4720,3039,560534,92356,1,13,1548898966376.0,1.008,510.982,15.0,4.0,3.0,1.0,1.667,2.333,1.0
1548898968352,6550,36910,27349,13859,18086,15665,59843,40421,1,13,1548898967384.0,0.968,511.95,15.0,4.0,3.0,1.0,1.667,2.333,1.0
1548898969370,37074,37073,20566,41835,7730,14107,1437101,247271,1,13,1548898968352.0,1.018,512.968,15.0,4.0,3.0,1.0,1.667,2.333,1.0
1548898970381,29448,897,3291,8708,978,2601,77381,12780,1,13,1548898969370.0,1.011,513.979,15.0,4.0,3.0,1.0,1.667,2.333,1.0
1548898971363,2098,7524,3552,4215,392,918,465466,12326,1,13,1548898970381.0,0.982,514.961,15.0,4.0,3.0,1.0,1.667,2.333,1.0
1548898972360,8398,10446,1680,7300,289,583,104278,14306,1,13,1548898971363.0,0.997,515.958,15.0,4.0,3.0,1.0,1.667,2.333,1.0
1548898973346,2413,8350,1411,1431,379,769,91843,10101,1,13,1548898972360.0,0.986,516.944,20.0,4.0,3.0,1.0,1.667,2.667,1.0
1548898974334,7335,10217,4798,10390,2169,1428,154805,32843,1,13,1548898973346.0,0.988,517.932,20.0,4.0,3.0,1.0,1.667,2.667,1.0
1548898975354,5471,5017,7431,9968,5122,4793,1292752,71762,1,13,1548898974334.0,1.02,518.952,20.0,4.0,3.0,1.0,1.667,2.667,1.0
1548898976334,21988,243837,108205,103382,84800,69986,1368642,884850,1,13,1548898975354.0,0.98,519.932,20.0,4.0,3.0,1.0,1.667,2.667,1.0
1548898977342,7048,5265,2350,2560,401,464,311687,28780,1,13,1548898976334.0,1.008,520.94,20.0,4.0,3.0,1.0,1.667,2.667,1.0
1548898978342,38199,84537,42472,61996,36311,20957,3213068,99433,1,13,1548898977342.0,1.0,521.94,20.0,4.0,3.0,1.0,1.667,2.667,1.0
1548898979322,53176,72440,49467,33616,41973,21249,2070714,195154,1,13,1548898978342.0,0.98,522.92,25.0,3.667,3.0,1.0,1.667,2.0,1.0
