timestamp,delta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,middleGamma,theta,isValid,pid,new_timestamp,trans_time,new_trans_time,seconds,arousal,valence,happy,angry,nervous,sad
1.55203E+12,20925,14379,15554,24880,8559,31671,674264,78609,1,17,1.55203E+12,0.994,421.873,5,2.667,3.333,1.333,1,1,1
1.55203E+12,112197,144553,74151,52656,35125,64602,1721608,260556,1,17,1.55203E+12,0.985,422.858,5,2.667,3.333,1.333,1,1,1
1.55203E+12,17300,6945,23512,12847,17514,13456,370063,115740,1,17,1.55203E+12,1.001,423.859,5,2.667,3.333,1.333,1,1,1
1.55203E+12,92284,23921,105724,56602,37441,58565,2184810,312795,1,17,1.55203E+12,0.986,424.845,5,2.667,3.333,1.333,1,1,1
1.55203E+12,34836,72988,37012,15162,19299,24455,963537,248373,1,17,1.55203E+12,0.987,425.832,5,2.667,3.333,1.333,1,1,1
1.55203E+12,41721,76414,39648,93169,33254,140030,3320603,443008,1,17,1.55203E+12,1.015,426.847,5,2.667,3.333,1.333,1,1,1
1.55203E+12,43825,91282,30037,35982,16064,37352,1232749,177727,1,17,1.55203E+12,0.979,427.826,10,2.667,3.333,1.333,1,1,1
1.55203E+12,23376,10219,6589,11930,5035,6353,434653,98192,1,17,1.55203E+12,1.003,428.829,10,2.667,3.333,1.333,1,1,1
1.55203E+12,1335,949,2121,1482,1221,2333,13911,21611,1,17,1.55203E+12,0.983,429.812,10,2.667,3.333,1.333,1,1,1
1.55203E+12,920,5397,1752,2335,1693,1337,372989,36618,1,17,1.55203E+12,1.008,430.82,10,2.667,3.333,1.333,1,1,1
1.55203E+12,6992,5238,5527,22846,6670,14057,1889761,45032,1,17,1.55203E+12,0.978,431.798,10,2.667,3.333,1.333,1,1,1
1.55203E+12,21452,5626,5771,9888,2416,4875,235524,57749,1,17,1.55203E+12,1.016,432.814,10,2.667,3.333,1.333,1,1,1
1.55203E+12,15916,28247,8386,3275,6694,12884,533715,158494,1,17,1.55203E+12,0.994,433.808,15,2.667,3.333,1.333,1,1,1
1.55203E+12,5003,26790,1276,4795,6231,5142,113656,18599,1,17,1.55203E+12,0.993,434.801,15,2.667,3.333,1.333,1,1,1
1.55203E+12,7284,6859,4273,3038,5409,4052,210000,93510,1,17,1.55203E+12,0.985,435.786,15,2.667,3.333,1.333,1,1,1
1.55203E+12,16929,33373,2740,4714,5544,6131,350004,52459,1,17,1.55203E+12,0.996,436.782,15,2.667,3.333,1.333,1,1,1
1.55203E+12,26311,53618,18621,29825,22935,18125,920920,99439,1,17,1.55203E+12,1.01,437.792,15,2.667,3.333,1.333,1,1,1
1.55203E+12,193801,162983,30979,77618,88070,39423,614119,250374,1,17,1.55203E+12,0.984,438.776,15,2.667,3.333,1.333,1,1,1
1.55203E+12,5873,13212,17705,12955,4106,7994,1216386,239804,1,17,1.55203E+12,1,439.776,20,2.667,3.333,1.333,1,1,1
1.55203E+12,5035,6369,18788,29430,29311,13525,960026,289851,1,17,1.55203E+12,0.98,440.756,20,2.667,3.333,1.333,1,1,1
1.55203E+12,25703,56582,22957,39478,18660,8374,1102798,463299,1,17,1.55203E+12,1.016,441.772,20,2.667,3.333,1.333,1,1,1
1.55203E+12,9742,1949,8368,7116,5389,7903,62282,59132,1,17,1.55203E+12,0.987,442.759,20,2.667,3.333,1.333,1,1,1
1.55203E+12,2252,14482,16969,8674,20936,29041,763647,1229446,1,17,1.55203E+12,0.987,443.746,20,2.667,3.333,1.333,1,1,1
1.55203E+12,1484,3470,6672,2847,8544,5664,25593,9186,1,17,1.55203E+12,1.017,444.763,20,2.667,3.333,1.333,1,1,1
1.55203E+12,38217,73766,50737,34047,32038,44781,1910238,177094,1,17,1.55203E+12,0.981,445.744,25,3,2.667,1,1,2,1
1.55203E+12,6551,14499,5095,5050,3211,9479,404252,192413,1,17,1.55203E+12,1.037,446.781,25,3,2.667,1,1,2,1
1.55203E+12,6166,14448,20887,27238,13716,33939,345732,128996,1,17,1.55203E+12,0.962,447.743,25,3,2.667,1,1,2,1
1.55203E+12,17599,68568,35629,49505,13008,21017,849456,757023,1,17,1.55203E+12,0.967,448.71,25,3,2.667,1,1,2,1
1.55203E+12,54177,60252,5937,35458,3827,9362,1476150,159433,1,17,1.55203E+12,1.019,449.729,25,3,2.667,1,1,2,1
1.55203E+12,16033,13681,26807,16518,10134,5514,546998,306382,1,17,1.55203E+12,0.983,450.712,25,3,2.667,1,1,2,1
1.55203E+12,73026,60192,25565,41815,61759,17271,1098758,257864,1,17,1.55203E+12,1.004,451.716,30,3,2.667,1,1,2,1
1.55203E+12,8096,28939,36841,9653,10392,8998,344192,82994,1,17,1.55203E+12,1.004,452.72,30,3,2.667,1,1,2,1
1.55203E+12,2077,7224,5135,5406,5820,5171,99099,39602,1,17,1.55203E+12,0.98,453.7,30,3,2.667,1,1,2,1
1.55203E+12,12933,16465,5640,5592,5565,6862,305224,28281,1,17,1.55203E+12,1.005,454.705,30,3,2.667,1,1,2,1
1.55203E+12,7704,10360,5284,8744,4300,2819,806897,68607,1,17,1.55203E+12,0.994,455.699,30,3,2.667,1,1,2,1
1.55203E+12,1491,2569,5375,4122,2463,3575,91232,18651,1,17,1.55203E+12,1.013,456.712,30,3,2.667,1,1,2,1
1.55203E+12,6151,5242,13345,7886,9807,11857,356625,35636,1,17,1.55203E+12,0.979,457.691,35,3,3,1.333,1,1.333,1
1.55203E+12,34979,10442,35834,14620,17740,20014,372938,301333,1,17,1.55203E+12,1.014,458.705,35,3,3,1.333,1,1.333,1
1.55203E+12,14859,20974,34794,17245,17837,11127,452462,419968,1,17,1.55203E+12,0.971,459.676,35,3,3,1.333,1,1.333,1
1.55203E+12,3109,2558,6873,4522,3074,5144,208816,96048,1,17,1.55203E+12,0.977,460.653,35,3,3,1.333,1,1.333,1
1.55203E+12,3242,704,834,965,994,815,35332,3659,1,17,1.55203E+12,1.02,461.673,35,3,3,1.333,1,1.333,1
1.55203E+12,11794,43340,29396,38358,42793,45164,776273,740268,1,17,1.55203E+12,0.982,462.655,35,3,3,1.333,1,1.333,1
1.55203E+12,9952,8472,6326,17683,10039,2765,136007,51095,1,17,1.55203E+12,0.983,463.638,40,3,2.667,1,1,1.333,1
1.55203E+12,38980,89850,30879,43021,27057,15217,1158652,145759,1,17,1.55203E+12,1.022,464.66,40,3,2.667,1,1,1.333,1
1.55203E+12,63878,72580,85159,32732,79523,91599,1872812,1014193,1,17,1.55203E+12,0.967,465.627,40,3,2.667,1,1,1.333,1
1.55203E+12,54282,67168,48839,37401,34067,51970,1739810,667253,1,17,1.55203E+12,1.014,466.641,40,3,2.667,1,1,1.333,1
1.55203E+12,3042,4691,8983,9540,2832,5659,308243,64388,1,17,1.55203E+12,1.006,467.647,40,3,2.667,1,1,1.333,1
