timestamp,delta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,middleGamma,theta,isValid,pid,new_timestamp,trans_time,new_trans_time,seconds,arousal,valence,happy,angry,nervous,sad
1548206905273,3107,20671,8599,22209,3617,3426,103436,12426,1,5,1548206904273.0,1.0,663.384,5.0,3.0,3.0,1.667,1.0,1.667,1.0
1548206906409,1500,741,3411,1209,815,1243,67922,10851,1,5,1548206905273.0,1.136,664.52,5.0,3.0,3.0,1.667,1.0,1.667,1.0
1548206907249,4644,4792,2209,4760,4660,1426,188099,13387,1,5,1548206906409.0,0.84,665.36,5.0,3.0,3.0,1.667,1.0,1.667,1.0
1548206908263,2149,2095,2377,1906,540,825,101210,17141,1,5,1548206907249.0,1.014,666.374,5.0,3.0,3.0,1.667,1.0,1.667,1.0
1548206909301,16291,3826,12245,8129,33686,12351,109807,35421,1,5,1548206908263.0,1.038,667.412,5.0,3.0,3.0,1.667,1.0,1.667,1.0
1548206910240,7852,6436,13602,12272,10823,12904,140667,41694,1,5,1548206909301.0,0.939,668.351,5.0,3.0,3.0,1.667,1.0,1.667,1.0
1548206911293,34242,55890,15630,35659,13172,10078,897361,83089,1,5,1548206910240.0,1.053,669.404,10.0,3.0,3.0,1.667,1.0,1.667,1.0
1548206912257,2458,1300,5984,10025,3263,5378,531897,27953,1,5,1548206911293.0,0.964,670.368,10.0,3.0,3.0,1.667,1.0,1.667,1.0
1548206913232,10843,36648,5289,10756,3630,5855,1090270,124298,1,5,1548206912257.0,0.975,671.343,10.0,3.0,3.0,1.667,1.0,1.667,1.0
1548206914244,6997,7557,1600,2072,7473,4683,107097,40982,1,5,1548206913232.0,1.012,672.355,10.0,3.0,3.0,1.667,1.0,1.667,1.0
1548206915246,2502,7865,4904,6648,2440,6004,287971,42048,1,5,1548206914244.0,1.002,673.357,10.0,3.0,3.0,1.667,1.0,1.667,1.0
1548206916228,8677,1461,16009,14767,7068,11182,132940,51524,1,5,1548206915246.0,0.982,674.339,10.0,3.0,3.0,1.667,1.0,1.667,1.0
1548206917213,10381,21711,3900,26572,2277,1662,218134,35822,1,5,1548206916228.0,0.985,675.324,15.0,3.333,3.0,1.667,1.0,1.667,1.0
1548206918198,10648,9615,4209,1755,4417,3116,32880,79195,1,5,1548206917213.0,0.985,676.309,15.0,3.333,3.0,1.667,1.0,1.667,1.0
1548206919200,1807,85259,31709,67329,5297,14759,1144767,322420,1,5,1548206918198.0,1.002,677.311,15.0,3.333,3.0,1.667,1.0,1.667,1.0
