timestamp,delta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,middleGamma,theta,isValid,pid,new_timestamp,trans_time,new_trans_time,seconds,arousal,valence,happy,angry,nervous,sad
1553835417061,4249,2308,5753,6273,1662,7590,44158,5375,1,29,1553835416089.0,0.972,277.88,5.0,3.0,3.333,2.333,1.333,1.667,1.0
1553835418058,3533,10187,5728,6365,1776,3681,75069,83850,1,29,1553835417061.0,0.997,278.877,5.0,3.0,3.333,2.333,1.333,1.667,1.0
1553835419136,19404,30352,17784,36368,7054,39618,205716,161383,1,29,1553835418058.0,1.078,279.955,5.0,3.0,3.333,2.333,1.333,1.667,1.0
1553835420060,1879,5775,4812,8657,2210,4732,37471,20892,1,29,1553835419136.0,0.924,280.879,5.0,3.0,3.333,2.333,1.333,1.667,1.0
1553835421059,28148,81527,25757,37043,22810,28198,623271,99062,1,29,1553835420060.0,0.999,281.878,5.0,3.0,3.333,2.333,1.333,1.667,1.0
1553835422066,7299,5311,4623,1947,1831,8419,95236,17794,1,29,1553835421059.0,1.007,282.885,10.0,3.0,3.333,2.333,1.333,1.667,1.0
1553835423053,9376,20646,27392,16639,10931,16712,130461,75284,1,29,1553835422066.0,0.987,283.872,10.0,3.0,3.333,2.333,1.333,1.667,1.0
1553835424045,31854,38203,22648,23447,13119,34048,598821,186412,1,29,1553835423053.0,0.992,284.864,10.0,3.0,3.333,2.333,1.333,1.667,1.0
1553835425057,2136,2369,2614,3206,2860,1663,200179,1783,1,29,1553835424045.0,1.012,285.876,10.0,3.0,3.333,2.333,1.333,1.667,1.0
1553835426044,838,4918,1646,1065,1833,4604,176003,4175,1,29,1553835425057.0,0.987,286.863,10.0,3.0,3.333,2.333,1.333,1.667,1.0
1553835427136,14868,15171,5103,7828,6807,7202,202117,54785,1,29,1553835426044.0,1.092,287.955,10.0,3.0,3.333,2.333,1.333,1.667,1.0
1553835428045,4850,6354,8801,1854,13771,3348,215381,49203,1,29,1553835427136.0,0.909,288.864,10.0,3.0,3.333,2.333,1.333,1.667,1.0
1553835429026,13918,5106,35159,12232,14428,30082,8366,15889,1,29,1553835428045.0,0.981,289.845,15.0,3.333,3.0,2.333,1.333,1.667,1.0
1553835430015,3453,6345,3179,2911,4842,4943,124537,23392,1,29,1553835429026.0,0.989,290.834,15.0,3.333,3.0,2.333,1.333,1.667,1.0
1553835431037,11415,11814,39299,23588,20500,23693,128482,39497,1,29,1553835430015.0,1.022,291.856,15.0,3.333,3.0,2.333,1.333,1.667,1.0
1553835432002,6783,4741,2776,19309,3197,2634,92536,23108,1,29,1553835431037.0,0.965,292.821,15.0,3.333,3.0,2.333,1.333,1.667,1.0
1553835433020,18005,27965,25066,19957,7995,16259,1342683,59768,1,29,1553835432002.0,1.018,293.839,15.0,3.333,3.0,2.333,1.333,1.667,1.0
1553835434016,12275,4486,20375,12732,13400,31883,21726,23250,1,29,1553835433020.0,0.996,294.835,15.0,3.333,3.0,2.333,1.333,1.667,1.0
1553835435129,3450,6046,29843,13237,15601,22707,34971,25961,1,29,1553835434016.0,1.113,295.948,20.0,3.333,3.0,2.333,1.667,1.667,1.0
1553835435994,17415,23558,15809,11990,23533,27862,267733,172830,1,29,1553835435129.0,0.865,296.813,20.0,3.333,3.0,2.333,1.667,1.667,1.0
1553835436996,3378,11334,12860,12856,22542,16584,111571,38733,1,29,1553835435994.0,1.002,297.815,20.0,3.333,3.0,2.333,1.667,1.667,1.0
1553835437989,3135,1402,1291,323,1246,1678,37799,29836,1,29,1553835436996.0,0.993,298.808,20.0,3.333,3.0,2.333,1.667,1.667,1.0
1553835438980,6751,16994,21464,24443,28182,29390,296772,128929,1,29,1553835437989.0,0.991,299.799,20.0,3.333,3.0,2.333,1.667,1.667,1.0
1553835439989,9420,12098,18629,16038,13569,20158,141984,92837,1,29,1553835438980.0,1.009,300.808,20.0,3.333,3.0,2.333,1.667,1.667,1.0
1553835440985,2273,12290,13872,16248,13012,14461,141500,8664,1,29,1553835439989.0,0.996,301.804,25.0,3.0,3.0,2.333,1.667,1.667,1.0
1553835441992,2475,7614,5789,2010,4713,8858,230399,24465,1,29,1553835440985.0,1.007,302.811,25.0,3.0,3.0,2.333,1.667,1.667,1.0
1553835443100,11760,15211,9196,3110,6345,4684,489160,64319,1,29,1553835441992.0,1.108,303.919,25.0,3.0,3.0,2.333,1.667,1.667,1.0
1553835443959,3030,3474,2557,2296,471,725,112413,3453,1,29,1553835443100.0,0.859,304.778,25.0,3.0,3.0,2.333,1.667,1.667,1.0
1553835444974,25821,20242,17055,5155,13987,21661,345991,216341,1,29,1553835443959.0,1.015,305.793,25.0,3.0,3.0,2.333,1.667,1.667,1.0
1553835445961,1005,6180,7473,9494,3518,7455,71878,57441,1,29,1553835444974.0,0.987,306.78,25.0,3.0,3.0,2.333,1.667,1.667,1.0
1553835446964,30124,57892,28903,8248,31693,27270,925514,392741,1,29,1553835445961.0,1.003,307.783,30.0,3.0,3.0,2.333,1.667,1.667,1.0
1553835447988,5770,8410,4932,3190,2194,8663,393346,74219,1,29,1553835446964.0,1.024,308.807,30.0,3.0,3.0,2.333,1.667,1.667,1.0
1553835448934,17621,16176,34048,13099,17258,19275,1399794,306718,1,29,1553835447988.0,0.946,309.753,30.0,3.0,3.0,2.333,1.667,1.667,1.0
1553835449956,9906,12001,8614,6072,2384,6634,67318,40125,1,29,1553835448934.0,1.022,310.775,30.0,3.0,3.0,2.333,1.667,1.667,1.0
