timestamp,delta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,middleGamma,theta,isValid,pid,new_timestamp,trans_time,new_trans_time,seconds,arousal,valence,happy,angry,nervous,sad
1552117901719,10839,9735,12334,17637,3718,11970,761881,88216,1,19,1552117900745.0,0.974,875.478,5.0,2.0,2.333,1.0,1.0,2.333,1.0
1552117902736,37397,37414,72812,138037,19667,32768,1260003,901658,1,19,1552117901719.0,1.017,876.495,5.0,2.0,2.333,1.0,1.0,2.333,1.0
1552117903716,405951,52002,260752,89316,25270,65710,1435637,1693772,1,19,1552117902736.0,0.98,877.475,5.0,2.0,2.333,1.0,1.0,2.333,1.0
1552117904703,102573,42981,93896,22643,18740,29061,203379,373989,1,19,1552117903716.0,0.987,878.462,5.0,2.0,2.333,1.0,1.0,2.333,1.0
1552117905721,4973,3652,3378,4087,894,557,155542,21503,1,19,1552117904703.0,1.018,879.48,5.0,2.0,2.333,1.0,1.0,2.333,1.0
1552117906704,9322,28382,7741,5037,2329,3843,590971,38851,1,19,1552117905721.0,0.983,880.463,5.0,2.0,2.333,1.0,1.0,2.333,1.0
1552117907704,15203,57049,15628,20372,9503,15161,457649,108179,1,19,1552117906704.0,1.0,881.463,10.0,2.0,2.333,1.0,1.0,2.333,1.0
1552117908711,16749,14399,76404,27369,32968,28932,283759,90623,1,19,1552117907704.0,1.007,882.47,10.0,2.0,2.333,1.0,1.0,2.333,1.0
1552117909711,264794,183628,78730,71646,25457,17986,2416871,406199,1,19,1552117908711.0,1.0,883.47,10.0,2.0,2.333,1.0,1.0,2.333,1.0
1552117910726,37427,38195,13784,32836,4285,13457,584685,334350,1,19,1552117909711.0,1.015,884.485,10.0,2.0,2.333,1.0,1.0,2.333,1.0
1552117911697,11061,34742,26040,49379,8076,6750,1655837,406321,1,19,1552117910726.0,0.971,885.456,10.0,2.0,2.333,1.0,1.0,2.333,1.0
1552117912702,68443,66440,23508,89312,46246,13572,621139,176998,1,19,1552117911697.0,1.005,886.461,10.0,2.0,2.333,1.0,1.0,2.333,1.0
1552117913672,275620,134567,63034,49291,57890,31946,797214,210346,1,19,1552117912702.0,0.97,887.431,15.0,2.0,2.333,1.0,1.0,3.333,1.0
1552117914676,58266,178823,93335,29407,56020,73063,748805,154936,1,19,1552117913672.0,1.004,888.435,15.0,2.0,2.333,1.0,1.0,3.333,1.0
1552117915690,3787,4113,10871,2590,3230,13587,186206,38634,1,19,1552117914676.0,1.014,889.449,15.0,2.0,2.333,1.0,1.0,3.333,1.0
1552117916672,29478,70302,27213,46822,18442,18236,1041246,313523,1,19,1552117915690.0,0.982,890.431,15.0,2.0,2.333,1.0,1.0,3.333,1.0
1552117917688,20728,35641,13597,12950,8857,9847,270017,99510,1,19,1552117916672.0,1.016,891.447,15.0,2.0,2.333,1.0,1.0,3.333,1.0
1552117918677,5868,8868,7102,7425,2570,4041,68234,201020,1,19,1552117917688.0,0.989,892.436,15.0,2.0,2.333,1.0,1.0,3.333,1.0
1552117919646,1681,8423,3862,5218,1722,4460,52021,21513,1,19,1552117918677.0,0.969,893.405,20.0,2.0,2.333,1.0,1.0,3.333,1.0
1552117920665,7335,42407,21728,6370,2913,5578,729657,64709,1,19,1552117919646.0,1.019,894.424,20.0,2.0,2.333,1.0,1.0,3.333,1.0
1552117921632,12914,30023,23791,4320,7424,15911,1229606,188615,1,19,1552117920665.0,0.967,895.391,20.0,2.0,2.333,1.0,1.0,3.333,1.0
1552117922651,28176,10328,10879,15594,2441,10833,145316,245700,1,19,1552117921632.0,1.019,896.41,20.0,2.0,2.333,1.0,1.0,3.333,1.0
1552117923642,5317,6113,4684,2842,1118,3960,321673,45860,1,19,1552117922651.0,0.991,897.401,20.0,2.0,2.333,1.0,1.0,3.333,1.0
1552117924628,31679,34383,34718,51579,5125,33755,1841661,330634,1,19,1552117923642.0,0.986,898.387,20.0,2.0,2.333,1.0,1.0,3.333,1.0
1552117925643,2184,1045,1614,997,237,1457,419624,12932,1,19,1552117924628.0,1.015,899.402,25.0,2.0,2.333,1.0,1.0,2.333,1.0
1552117926632,4727,23350,3822,3798,1210,1485,1025673,16609,1,19,1552117925643.0,0.989,900.391,25.0,2.0,2.333,1.0,1.0,2.333,1.0
1552117927624,4945,4051,6900,10398,1784,4581,133770,37697,1,19,1552117926632.0,0.992,901.383,25.0,2.0,2.333,1.0,1.0,2.333,1.0
1552117928613,10156,13413,19401,10492,7699,16931,139093,274757,1,19,1552117927624.0,0.989,902.372,25.0,2.0,2.333,1.0,1.0,2.333,1.0
1552117929632,14574,9808,16132,1823,7712,5695,1120789,57142,1,19,1552117928613.0,1.019,903.391,25.0,2.0,2.333,1.0,1.0,2.333,1.0
1552117930618,21248,4304,11083,11464,8030,24099,665352,51475,1,19,1552117929632.0,0.986,904.377,25.0,2.0,2.333,1.0,1.0,2.333,1.0
1552117931601,6349,12494,3846,11098,3289,2402,220998,10956,1,19,1552117930618.0,0.983,905.36,30.0,2.0,2.333,1.0,1.0,2.333,1.0
1552117932605,9640,13698,5517,4824,1284,1725,1096706,54680,1,19,1552117931601.0,1.004,906.364,30.0,2.0,2.333,1.0,1.0,2.333,1.0
1552117933603,12223,48433,5640,22406,4220,8633,737370,48191,1,19,1552117932605.0,0.998,907.362,30.0,2.0,2.333,1.0,1.0,2.333,1.0
1552117934589,5106,11237,6554,6930,5177,14010,676242,140588,1,19,1552117933603.0,0.986,908.348,30.0,2.0,2.333,1.0,1.0,2.333,1.0
1552117935655,79833,61480,48599,37730,5283,26389,3347010,448985,1,19,1552117934589.0,1.066,909.414,30.0,2.0,2.333,1.0,1.0,2.333,1.0
1552117936592,76544,103268,44544,118663,49051,31866,849841,450533,1,19,1552117935655.0,0.937,910.351,30.0,2.0,2.333,1.0,1.0,2.333,1.0
1552117937603,4150,3135,10251,4548,1399,2600,722451,16038,1,19,1552117936592.0,1.011,911.362,35.0,2.0,2.333,1.0,1.0,2.333,1.0
1552117938599,28479,15441,5148,2923,1712,4354,106323,27625,1,19,1552117937603.0,0.996,912.358,35.0,2.0,2.333,1.0,1.0,2.333,1.0
1552117939589,21593,85268,98260,60600,24392,29641,1523233,513710,1,19,1552117938599.0,0.99,913.348,35.0,2.0,2.333,1.0,1.0,2.333,1.0
1552117940595,34844,9198,9153,48152,16363,19241,939627,93509,1,19,1552117939589.0,1.006,914.354,35.0,2.0,2.333,1.0,1.0,2.333,1.0
1552117941559,5653,5322,6972,5061,2645,1804,237293,46348,1,19,1552117940595.0,0.964,915.318,35.0,2.0,2.333,1.0,1.0,2.333,1.0
1552117942574,22095,7497,20906,25637,5373,13515,640105,103139,1,19,1552117941559.0,1.015,916.333,35.0,2.0,2.333,1.0,1.0,2.333,1.0
1552117943553,3663,73662,16271,33800,11767,15297,1072992,160259,1,19,1552117942574.0,0.979,917.312,40.0,2.0,2.333,1.0,1.0,2.333,1.0
1552117944546,33508,49408,36232,49359,10392,48367,1967981,58008,1,19,1552117943553.0,0.993,918.305,40.0,2.0,2.333,1.0,1.0,2.333,1.0
1552117945559,15571,61054,6400,6293,7226,13454,1345596,57915,1,19,1552117944546.0,1.013,919.318,40.0,2.0,2.333,1.0,1.0,2.333,1.0
1552117946563,2519,28835,6240,9599,4894,5067,1051383,90930,1,19,1552117945559.0,1.004,920.322,40.0,2.0,2.333,1.0,1.0,2.333,1.0
1552117947529,31405,45750,19840,11531,4376,8866,1732860,182369,1,19,1552117946563.0,0.966,921.288,40.0,2.0,2.333,1.0,1.0,2.333,1.0
1552117948554,162286,37591,25014,71137,27674,43652,1840888,311131,1,19,1552117947529.0,1.025,922.313,40.0,2.0,2.333,1.0,1.0,2.333,1.0
1552117949560,6013,18001,4212,3349,1152,3238,116742,24117,1,19,1552117948554.0,1.006,923.319,45.0,2.0,2.333,1.0,1.0,2.333,1.0
1552117950520,7194,30288,18978,3662,4301,12160,1160296,292220,1,19,1552117949560.0,0.96,924.279,45.0,2.0,2.333,1.0,1.0,2.333,1.0
1552117951543,1780,24632,3463,4301,649,2898,50376,36901,1,19,1552117950520.0,1.023,925.302,45.0,2.0,2.333,1.0,1.0,2.333,1.0
1552117952545,18771,8637,16128,22623,6435,3586,701262,151347,1,19,1552117951543.0,1.002,926.304,45.0,2.0,2.333,1.0,1.0,2.333,1.0
1552117953507,9295,4113,3334,10734,2023,2162,68795,94103,1,19,1552117952545.0,0.962,927.266,45.0,2.0,2.333,1.0,1.0,2.333,1.0
1552117954507,11391,3014,23329,37603,6675,15573,2013427,57363,1,19,1552117953507.0,1.0,928.266,45.0,2.0,2.333,1.0,1.0,2.333,1.0
1552117955530,53325,72494,11481,77476,15666,16157,213456,461010,1,19,1552117954507.0,1.023,929.289,50.0,2.0,2.333,1.0,1.0,2.333,1.0
1552117956516,47430,7508,24623,29463,12153,16374,801192,126196,1,19,1552117955530.0,0.986,930.275,50.0,2.0,2.333,1.0,1.0,2.333,1.0
1552117957512,1829,7493,2200,2463,1263,2296,318272,15606,1,19,1552117956516.0,0.996,931.271,50.0,2.0,2.333,1.0,1.0,2.333,1.0
1552117958519,7843,10514,9210,7703,2373,5021,725385,42855,1,19,1552117957512.0,1.007,932.278,50.0,2.0,2.333,1.0,1.0,2.333,1.0
1552117959486,31517,45730,12750,31424,10287,31967,598049,79159,1,19,1552117958519.0,0.967,933.245,50.0,2.0,2.333,1.0,1.0,2.333,1.0
1552117960487,26995,40512,27790,35112,5335,27708,1597948,224726,1,19,1552117959486.0,1.001,934.246,50.0,2.0,2.333,1.0,1.0,2.333,1.0
1552117961489,4591,5402,3403,3333,1144,3143,657118,37288,1,19,1552117960487.0,1.002,935.248,55.0,2.0,2.333,1.0,1.0,2.333,1.0
1552117962490,22111,18300,36302,23744,5646,14031,1930107,141097,1,19,1552117961489.0,1.001,936.249,55.0,2.0,2.333,1.0,1.0,2.333,1.0
1552117963483,66365,51206,19952,39248,5986,19437,1448539,48922,1,19,1552117962490.0,0.993,937.242,55.0,2.0,2.333,1.0,1.0,2.333,1.0
1552117964484,3834,4626,7501,12395,5690,3684,391724,19053,1,19,1552117963483.0,1.001,938.243,55.0,2.0,2.333,1.0,1.0,2.333,1.0
1552117965462,13138,8694,6228,3211,2999,2770,82600,56175,1,19,1552117964484.0,0.978,939.221,55.0,2.0,2.333,1.0,1.0,2.333,1.0
1552117966474,10710,28565,19925,14401,6951,7529,1612529,216629,1,19,1552117965462.0,1.012,940.233,55.0,2.0,2.333,1.0,1.0,2.333,1.0
1552117967452,51959,34782,17105,30235,5426,12845,958187,42087,1,19,1552117966474.0,0.978,941.211,60.0,2.0,2.333,1.0,1.0,2.333,1.0
1552117968454,131916,48440,48462,82112,26338,38043,1516581,684936,1,19,1552117967452.0,1.002,942.213,60.0,2.0,2.333,1.0,1.0,2.333,1.0
1552117969455,46171,60740,17833,28658,16987,11329,1400040,253700,1,19,1552117968454.0,1.001,943.214,60.0,2.0,2.333,1.0,1.0,2.333,1.0
1552117970461,24969,26291,19084,29207,20832,18103,1065598,70764,1,19,1552117969455.0,1.006,944.22,60.0,2.0,2.333,1.0,1.0,2.333,1.0
1552117971463,11180,3488,2988,5297,834,2863,1033885,34279,1,19,1552117970461.0,1.002,945.222,60.0,2.0,2.333,1.0,1.0,2.333,1.0
1552117972461,52396,12584,28743,34872,13593,33438,752860,327610,1,19,1552117971463.0,0.998,946.22,60.0,2.0,2.333,1.0,1.0,2.333,1.0
1552117973453,188593,23741,50845,96202,31827,28512,1891142,195807,1,19,1552117972461.0,0.992,947.212,65.0,2.0,2.333,1.0,1.0,2.333,1.0
1552117974429,16910,5155,2088,2648,1285,2018,156341,124206,1,19,1552117973453.0,0.976,948.188,65.0,2.0,2.333,1.0,1.0,2.333,1.0
1552117975449,45999,40492,11756,26415,13143,11699,960119,284105,1,19,1552117974429.0,1.02,949.208,65.0,2.0,2.333,1.0,1.0,2.333,1.0
1552117976422,14043,6494,11339,10791,3237,6371,267746,50084,1,19,1552117975449.0,0.973,950.181,65.0,2.0,2.333,1.0,1.0,2.333,1.0
1552117977441,1253,3166,1155,2624,407,812,30601,23034,1,19,1552117976422.0,1.019,951.2,65.0,2.0,2.333,1.0,1.0,2.333,1.0
1552117978417,2294,7584,5057,4656,2606,2908,200287,41143,1,19,1552117977441.0,0.976,952.176,65.0,2.0,2.333,1.0,1.0,2.333,1.0
1552117979428,23473,2969,10073,14197,2502,9131,1574274,391812,1,19,1552117978417.0,1.011,953.187,70.0,1.667,2.333,1.0,1.0,2.333,1.0
1552117980409,13292,62776,10053,13964,14044,7590,574636,192838,1,19,1552117979428.0,0.981,954.168,70.0,1.667,2.333,1.0,1.0,2.333,1.0
1552117981411,5521,9529,5365,2106,1583,1300,224759,36082,1,19,1552117980409.0,1.002,955.17,70.0,1.667,2.333,1.0,1.0,2.333,1.0
1552117982469,5440,5092,7383,4548,1311,2444,472428,53008,1,19,1552117981411.0,1.058,956.228,70.0,1.667,2.333,1.0,1.0,2.333,1.0
1552117983400,8555,42986,20620,13231,6958,18213,601580,60588,1,19,1552117982469.0,0.931,957.159,70.0,1.667,2.333,1.0,1.0,2.333,1.0
1552117984381,29395,33253,21259,8158,5576,15497,1104102,123489,1,19,1552117983400.0,0.981,958.14,70.0,1.667,2.333,1.0,1.0,2.333,1.0
1552117985398,7654,49938,19597,6175,7689,4243,638783,65038,1,19,1552117984381.0,1.017,959.157,75.0,1.667,2.333,1.0,1.0,2.333,1.0
