timestamp,delta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,middleGamma,theta,isValid,pid,new_timestamp,trans_time,new_trans_time,seconds,arousal,valence,happy,angry,nervous,sad
1548725858023,3000,5078,6436,10186,2214,6252,84790,28180,1,9,1548725857046.0,0.977,723.116,5.0,2.667,3.333,1.333,1.0,1.333,1.0
1548725859043,5358,1662,10377,9788,2588,5722,54866,20984,1,9,1548725858023.0,1.02,724.136,5.0,2.667,3.333,1.333,1.0,1.333,1.0
1548725860013,7949,1167,38974,22118,13390,17664,60307,19073,1,9,1548725859043.0,0.97,725.106,5.0,2.667,3.333,1.333,1.0,1.333,1.0
1548725861015,1785,6031,1516,1552,3446,2225,103631,8648,1,9,1548725860013.0,1.002,726.108,5.0,2.667,3.333,1.333,1.0,1.333,1.0
1548725862023,88641,149976,29765,51693,26958,53653,1423551,235322,1,9,1548725861015.0,1.008,727.116,5.0,2.667,3.333,1.333,1.0,1.333,1.0
1548725863020,2027,5829,3613,517,2476,3670,380008,19616,1,9,1548725862023.0,0.997,728.113,5.0,2.667,3.333,1.333,1.0,1.333,1.0
1548725864005,56321,87681,80379,22875,10947,34608,2046791,69557,1,9,1548725863020.0,0.985,729.098,10.0,2.667,3.333,1.333,1.0,1.333,1.0
1548725865009,1039,1595,3291,3181,2070,3828,93305,21822,1,9,1548725864005.0,1.004,730.102,10.0,2.667,3.333,1.333,1.0,1.333,1.0
1548725866005,17958,34960,13300,21545,5899,39832,50779,193106,1,9,1548725865009.0,0.996,731.098,10.0,2.667,3.333,1.333,1.0,1.333,1.0
1548725866993,14131,10760,15182,6882,14768,14055,608548,454472,1,9,1548725866005.0,0.988,732.086,10.0,2.667,3.333,1.333,1.0,1.333,1.0
1548725867999,481,1847,1893,1059,1191,2168,87567,5271,1,9,1548725866993.0,1.006,733.092,10.0,2.667,3.333,1.333,1.0,1.333,1.0
1548725868979,11205,24305,5174,3516,3320,4341,706158,11838,1,9,1548725867999.0,0.98,734.072,10.0,2.667,3.333,1.333,1.0,1.333,1.0
