timestamp,delta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,middleGamma,theta,isValid,pid,new_timestamp,trans_time,new_trans_time,seconds,arousal,valence,happy,angry,nervous,sad
1548137965696,48875,31614,9853,6316,2625,6172,153256,97441,1,3,1548137964692.0,1.004,302.472,5.0,1.667,3.0,1.333,1.667,2.0,1.0
1548137966678,32097,9504,7803,12893,5040,6563,53668,46245,1,3,1548137965696.0,0.982,303.454,5.0,1.667,3.0,1.333,1.667,2.0,1.0
1548137967728,18182,37364,3333,10360,5397,3075,111800,28441,1,3,1548137966678.0,1.05,304.504,5.0,1.667,3.0,1.333,1.667,2.0,1.0
1548137968688,4658,2446,2726,2743,220,501,129324,39285,1,3,1548137967728.0,0.96,305.464,5.0,1.667,3.0,1.333,1.667,2.0,1.0
1548137969679,3268,2346,3638,5273,2153,2010,347438,54836,1,3,1548137968688.0,0.991,306.455,5.0,1.667,3.0,1.333,1.667,2.0,1.0
1548137970669,8586,1856,7366,10915,17223,7005,31828,45633,1,3,1548137969679.0,0.99,307.445,5.0,1.667,3.0,1.333,1.667,2.0,1.0
1548137971665,7510,30764,7787,16211,1541,3659,20439,15515,1,3,1548137970669.0,0.996,308.441,10.0,1.667,3.0,1.333,1.667,2.0,1.0
1548137972652,10564,6185,13027,7850,4014,3599,855244,13943,1,3,1548137971665.0,0.987,309.428,10.0,1.667,3.0,1.333,1.667,2.0,1.0
1548137973669,4775,7058,2280,6355,266,314,183780,62294,1,3,1548137972652.0,1.017,310.445,10.0,1.667,3.0,1.333,1.667,2.0,1.0
1548137974666,11054,1606,6591,6364,2840,4309,44582,12387,1,3,1548137973669.0,0.997,311.442,10.0,1.667,3.0,1.333,1.667,2.0,1.0
1548137975690,30802,35637,20342,8740,4060,4882,146241,49778,1,3,1548137974666.0,1.024,312.466,10.0,1.667,3.0,1.333,1.667,2.0,1.0
1548137976636,7113,23198,4691,2069,2417,1734,197749,59476,1,3,1548137975690.0,0.946,313.412,10.0,1.667,3.0,1.333,1.667,2.0,1.0
1548137977640,6955,2833,6510,1764,5115,3664,48898,3696,1,3,1548137976636.0,1.004,314.416,15.0,1.667,3.0,1.333,1.667,2.0,1.0
1548137978637,13052,6975,9587,7352,4405,4291,681167,97299,1,3,1548137977640.0,0.997,315.413,15.0,1.667,3.0,1.333,1.667,2.0,1.0
1548137979620,5600,7232,2280,3111,4171,1603,97376,62224,1,3,1548137978637.0,0.983,316.396,15.0,1.667,3.0,1.333,1.667,2.0,1.0
1548137980604,5022,6580,1501,3134,1072,2033,36752,8958,1,3,1548137979620.0,0.984,317.38,15.0,1.667,3.0,1.333,1.667,2.0,1.0
1548137981608,6796,5977,14539,6494,2094,1960,22783,6448,1,3,1548137980604.0,1.004,318.384,15.0,1.667,3.0,1.333,1.667,2.0,1.0
1548137982629,7094,2629,2482,2382,292,331,225525,27407,1,3,1548137981608.0,1.021,319.405,15.0,1.667,3.0,1.333,1.667,2.0,1.0
1548137983690,21582,39903,16189,29415,1123,3375,602866,73726,1,3,1548137982629.0,1.061,320.466,20.0,1.667,3.0,1.333,1.667,2.0,1.0
1548137984610,19637,6363,9167,21472,3699,8647,210991,277936,1,3,1548137983690.0,0.92,321.386,20.0,1.667,3.0,1.333,1.667,2.0,1.0
1548137985593,3264,10188,8254,7850,4576,5311,56925,22860,1,3,1548137984610.0,0.983,322.369,20.0,1.667,3.0,1.333,1.667,2.0,1.0
